CustomerID,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,IsFraud,FraudRiskScore,FraudLabel,NetCashFlow
944,TX002690,AC00353,65.31,12/19/20 12:00 AM,Debit,Chicago,D000658,100.128.70.210,M092,Online,63,Retired,31,1,4336.4,0,37.1,Legitimate,-65.31
188,TX002691,AC00345,75.06,5/28/25 12:00 AM,Debit,Fort Worth,D000669,130.29.230.16,M096,Branch,28,Student,21,1,1913.06,0,38.5,Legitimate,-75.06
314,TX002692,AC00366,518.32,1/3/23 12:00 AM,Credit,Charlotte,D000603,26.105.49.129,M065,ATM,24,Student,66,1,379.82,0,32.3,Legitimate,518.32
698,TX002693,AC00175,525.04,8/18/25 12:00 AM,Credit,Seattle,D000205,36.13.239.172,M041,Branch,41,Engineer,73,1,4004.55,0,31.3,Legitimate,525.04
154,TX002694,AC00108,240.54,11/29/20 12:00 AM,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,1,84.7,Suspected Fraud,-240.54
598,TX002695,AC00090,74.02,12/26/22 12:00 AM,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,0,28.0,Legitimate,-74.02
989,TX002696,AC00140,215.81,3/6/24 12:00 AM,Credit,Chicago,D000157,59.127.135.25,M064,Online,50,Doctor,205,1,12272.78,0,13.1,Legitimate,215.81
107,TX002697,AC00078,17.64,12/22/22 12:00 AM,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,0,18.6,Legitimate,-17.64
933,TX002698,AC00499,310.39,9/4/22 12:00 AM,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,0,20.6,Legitimate,-310.39
923,TX002699,AC00311,318.82,12/30/20 12:00 AM,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,0,28.8,Legitimate,-318.82
708,TX002700,AC00145,200.42,4/15/22 12:00 AM,Debit,Jacksonville,D000601,148.234.210.167,M096,Online,23,Student,130,4,319.84,1,68.4,Suspected Fraud,-200.42
91,TX002701,AC00293,47.26,6/7/21 12:00 AM,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,0,34.2,Legitimate,-47.26
865,TX002702,AC00495,334.68,10/22/21 12:00 AM,Debit,Dallas,D000640,173.232.121.213,M002,Online,68,Retired,57,1,5894.09,0,33.5,Legitimate,-334.68
971,TX002703,AC00004,260.87,2/7/24 12:00 AM,Debit,Fresno,D000626,211.45.75.44,M011,Branch,51,Retired,173,1,2202.21,0,17.5,Legitimate,-260.87
470,TX002704,AC00107,19.96,10/13/23 12:00 AM,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,0,31.0,Legitimate,-19.96
628,TX002705,AC00239,289.6,8/23/23 12:00 AM,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,0,40.0,Legitimate,289.6
910,TX002706,AC00131,943.74,3/4/22 12:00 AM,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,0,22.5,Legitimate,943.74
939,TX002707,AC00413,125.68,10/4/25 12:00 AM,Debit,Dallas,D000542,40.198.240.246,M032,Online,60,Doctor,119,1,13293.83,0,25.0,Legitimate,-125.68
489,TX002708,AC00052,386.86,7/11/20 12:00 AM,Debit,Albuquerque,D000430,137.33.78.168,M042,Online,35,Doctor,50,1,14563.02,0,34.5,Legitimate,-386.86
267,TX002709,AC00099,1030.71,1/20/22 12:00 AM,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,0,33.5,Legitimate,-1030.71
244,TX002710,AC00009,256.82,9/15/20 12:00 AM,Credit,Jacksonville,D000215,59.127.135.25,M041,Online,24,Student,93,1,131.25,0,28.6,Legitimate,256.82
930,TX002711,AC00274,36.59,1/12/22 12:00 AM,Debit,Colorado Springs,D000070,53.218.177.171,M074,Branch,63,Retired,195,1,5208.98,0,14.5,Legitimate,-36.59
863,TX002712,AC00182,70.45,10/9/25 12:00 AM,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,37,Engineer,107,1,2766.12,0,26.6,Legitimate,-70.45
49,TX002713,AC00449,85.94,3/13/22 12:00 AM,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,0,25.4,Legitimate,-85.94
408,TX002714,AC00325,59.96,6/14/25 12:00 AM,Debit,Omaha,D000146,156.134.123.253,M077,ATM,42,Engineer,152,1,6911.2,0,20.4,Legitimate,-59.96
931,TX002715,AC00167,409.26,12/21/22 12:00 AM,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,0,35.3,Legitimate,-409.26
237,TX002716,AC00188,98.29,3/13/24 12:00 AM,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,0,31.7,Legitimate,98.29
678,TX002717,AC00407,849.93,9/29/22 12:00 AM,Debit,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,0,1.7,Legitimate,-849.93
802,TX002718,AC00385,1094.38,8/5/21 12:00 AM,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,0,0.6,Legitimate,-1094.38
12,TX002719,AC00099,1023.4,8/2/24 12:00 AM,Debit,Tucson,D000037,45.64.74.86,M074,Branch,61,Retired,129,1,5838.91,0,23.6,Legitimate,-1023.4
700,TX002720,AC00265,292.42,10/25/25 12:00 AM,Debit,Austin,D000655,28.120.130.118,M002,Branch,68,Doctor,15,1,8942.58,0,39.3,Legitimate,-292.42
764,TX002721,AC00463,303.09,7/31/21 12:00 AM,Debit,Milwaukee,D000391,86.220.59.252,M064,Online,53,Doctor,170,1,9992.36,0,17.9,Legitimate,-303.09
557,TX002722,AC00272,777.72,9/3/24 12:00 AM,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,0,25.7,Legitimate,-777.72
134,TX002723,AC00063,28.7,7/26/21 12:00 AM,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44,0,24.8,Legitimate,-28.7
212,TX002724,AC00075,61.14,4/20/24 12:00 AM,Credit,Indianapolis,D000013,218.238.171.184,M097,Branch,57,Doctor,222,1,1029.09,0,10.8,Legitimate,61.14
170,TX002725,AC00170,39.52,9/25/24 12:00 AM,Debit,Phoenix,D000688,16.51.235.240,M084,Online,28,Student,48,1,609.6,0,34.8,Legitimate,-39.52
520,TX002726,AC00401,221.47,9/12/22 12:00 AM,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,0,26.2,Legitimate,221.47
920,TX002727,AC00189,154.65,6/3/24 12:00 AM,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,1,84.3,Suspected Fraud,-154.65
463,TX002728,AC00131,301.73,8/19/21 12:00 AM,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,0,26.9,Legitimate,-301.73
862,TX002729,AC00179,1797.8,6/22/20 12:00 AM,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,11498.01,0,29.9,Legitimate,1797.8
373,TX002730,AC00358,1877.7,7/30/20 12:00 AM,Debit,Memphis,D000008,26.105.49.129,M066,ATM,24,Student,150,1,1380.34,0,20.7,Legitimate,-1877.7
32,TX002731,AC00194,44.46,9/6/22 12:00 AM,Credit,Seattle,D000388,150.231.20.169,M061,Online,25,Student,61,1,459.37,0,33.0,Legitimate,44.46
750,TX002732,AC00319,269.35,6/1/25 12:00 AM,Debit,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,1338.95,0,33.1,Legitimate,-269.35
834,TX002733,AC00131,829.67,10/6/20 12:00 AM,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,0,22.5,Legitimate,829.67
187,TX002734,AC00177,132.19,9/26/22 12:00 AM,Credit,Austin,D000022,195.237.152.198,M028,Branch,60,Engineer,93,1,8274.77,0,28.6,Legitimate,132.19
502,TX002735,AC00290,339.65,3/23/24 12:00 AM,Credit,New York,D000532,91.204.200.167,M033,Branch,21,Student,247,1,461.83,0,7.3,Legitimate,339.65
387,TX002736,AC00174,233.55,3/19/21 12:00 AM,Debit,Boston,D000680,161.25.82.11,M077,ATM,63,Doctor,15,1,5238.37,0,39.3,Legitimate,-233.55
22,TX002737,AC00094,116.32,4/30/24 12:00 AM,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,0,26.9,Legitimate,-116.32
704,TX002738,AC00317,789.79,11/1/21 12:00 AM,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,0,33.4,Legitimate,789.79
78,TX002739,AC00367,200.6,11/7/24 12:00 AM,Credit,Columbus,D000682,93.151.52.152,M032,Branch,30,Engineer,137,1,8697.11,0,22.5,Legitimate,200.6
69,TX002740,AC00387,308.34,6/23/23 12:00 AM,Debit,Omaha,D000652,216.32.4.105,M046,Branch,60,Retired,74,1,7375.59,0,31.2,Legitimate,-308.34
202,TX002741,AC00271,50.39,4/13/23 12:00 AM,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,0,21.2,Legitimate,-50.39
825,TX002742,AC00366,88.1,1/22/21 12:00 AM,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,61,Retired,177,1,3065.87,0,17.0,Legitimate,-88.1
49,TX002743,AC00436,309.7,10/12/22 12:00 AM,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,0,27.4,Legitimate,309.7
653,TX002744,AC00019,41.06,2/20/25 12:00 AM,Credit,Philadelphia,D000655,109.42.41.157,M030,Branch,77,Retired,58,1,6067.54,0,33.4,Legitimate,41.06
916,TX002745,AC00349,235.8,2/12/20 12:00 AM,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,0,20.3,Legitimate,235.8
26,TX002746,AC00445,73.94,7/20/24 12:00 AM,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83,0,23.2,Legitimate,73.94
305,TX002747,AC00020,356.26,12/16/22 12:00 AM,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,42,Doctor,143,1,705.75,0,21.7,Legitimate,-356.26
372,TX002748,AC00224,167.33,4/26/24 12:00 AM,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,0,17.5,Legitimate,-167.33
503,TX002749,AC00374,54.65,12/24/23 12:00 AM,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,0,29.9,Legitimate,-54.65
334,TX002750,AC00108,806.11,8/5/22 12:00 AM,Debit,Seattle,D000690,64.89.183.39,M023,ATM,25,Student,269,1,373.88,0,4.3,Legitimate,-806.11
935,TX002751,AC00403,23.31,11/7/21 12:00 AM,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76,0,31.0,Legitimate,-23.31
671,TX002752,AC00170,76.27,10/7/23 12:00 AM,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67,0,19.7,Legitimate,-76.27
446,TX002753,AC00157,146.58,11/3/20 12:00 AM,Debit,Miami,D000339,7.146.35.122,M080,ATM,69,Retired,59,1,3240.14,0,33.2,Legitimate,-146.58
633,TX002754,AC00072,632.98,7/4/23 12:00 AM,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,0,30.6,Legitimate,-632.98
370,TX002755,AC00119,101.6,7/26/20 12:00 AM,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,0,28.8,Legitimate,-101.6
273,TX002756,AC00464,196.02,11/25/23 12:00 AM,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,0,21.2,Legitimate,-196.02
821,TX002757,AC00442,209.97,10/10/23 12:00 AM,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,0,39.6,Legitimate,-209.97
547,TX002758,AC00130,144.46,7/4/20 12:00 AM,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,1711.78,0,39.3,Legitimate,-144.46
139,TX002759,AC00453,136.51,7/18/24 12:00 AM,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,0,23.0,Legitimate,-136.51
831,TX002760,AC00219,68.12,6/30/22 12:00 AM,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,0,21.9,Legitimate,-68.12
52,TX002761,AC00071,493.08,9/20/24 12:00 AM,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,1,78.5,Suspected Fraud,-493.08
449,TX002762,AC00030,78.18,4/1/20 12:00 AM,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,0,23.2,Legitimate,-78.18
164,TX002763,AC00035,55.93,1/28/21 12:00 AM,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,0,18.6,Legitimate,-55.93
796,TX002764,AC00439,132.63,12/18/22 12:00 AM,Debit,Washington,D000675,104.155.121.252,M090,Online,71,Retired,30,1,6752.92,0,37.2,Legitimate,-132.63
589,TX002765,AC00355,319.2,2/16/21 12:00 AM,Debit,Jacksonville,D000649,210.136.14.108,M066,ATM,27,Student,57,1,1238.43,0,33.5,Legitimate,-319.2
256,TX002766,AC00155,150.29,12/24/21 12:00 AM,Debit,San Jose,D000179,140.94.123.72,M083,Branch,67,Retired,175,1,2138.42,0,17.2,Legitimate,-150.29
692,TX002767,AC00380,134.47,12/19/23 12:00 AM,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,0,17.0,Legitimate,134.47
116,TX002768,AC00405,111.62,11/12/20 12:00 AM,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,0,22.1,Legitimate,-111.62
665,TX002769,AC00293,135.51,1/25/24 12:00 AM,Debit,Charlotte,D000287,146.69.70.214,M006,Branch,67,Retired,258,1,6642.33,0,5.8,Legitimate,-135.51
722,TX002770,AC00372,859.15,8/14/20 12:00 AM,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,61,Retired,63,1,1731.89,0,32.7,Legitimate,-859.15
228,TX002771,AC00365,278.87,1/19/21 12:00 AM,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,0,37.4,Legitimate,-278.87
720,TX002772,AC00222,67.81,7/12/23 12:00 AM,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,0,32.1,Legitimate,-67.81
953,TX002773,AC00030,75.9,10/5/24 12:00 AM,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,0,23.2,Legitimate,-75.9
714,TX002774,AC00136,643.08,1/8/21 12:00 AM,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,0,27.0,Legitimate,643.08
130,TX002775,AC00108,186.11,10/19/21 12:00 AM,Debit,Austin,D000165,151.247.130.190,M043,Online,21,Student,160,1,421.44,0,19.3,Legitimate,-186.11
426,TX002776,AC00398,269.47,7/20/25 12:00 AM,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72,0,28.6,Legitimate,-269.47
258,TX002777,AC00145,178.26,12/9/25 12:00 AM,Debit,Jacksonville,D000601,148.234.210.167,M096,Online,23,Student,130,4,319.84,1,68.4,Suspected Fraud,-178.26
397,TX002778,AC00058,306.64,6/27/23 12:00 AM,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,0,25.1,Legitimate,-306.64
549,TX002779,AC00499,384.09,9/6/22 12:00 AM,Debit,Milwaukee,D000242,143.212.47.226,M039,Branch,68,Retired,265,1,7749.14,0,4.8,Legitimate,-384.09
379,TX002780,AC00395,416.8,1/30/22 12:00 AM,Debit,Fresno,D000271,119.163.214.161,M062,Branch,50,Engineer,103,1,2406.31,0,27.2,Legitimate,-416.8
820,TX002781,AC00036,69.57,9/4/23 12:00 AM,Credit,Omaha,D000410,162.58.247.55,M100,Online,59,Engineer,53,1,9267.32,0,34.1,Legitimate,69.57
134,TX002782,AC00474,250.96,7/19/23 12:00 AM,Debit,Austin,D000045,93.52.44.101,M006,Online,79,Retired,124,1,4466.1,0,24.3,Legitimate,-250.96
108,TX002783,AC00424,127.74,10/8/21 12:00 AM,Debit,Nashville,D000406,158.135.64.240,M049,ATM,52,Retired,75,1,6118.2,0,31.0,Legitimate,-127.74
827,TX002784,AC00019,289.78,2/19/20 12:00 AM,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,0,22.8,Legitimate,-289.78
203,TX002785,AC00177,298.05,11/28/20 12:00 AM,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96,0,14.1,Legitimate,-298.05
999,TX002786,AC00216,116.77,10/2/25 12:00 AM,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,9410.99,0,2.6,Legitimate,-116.77
269,TX002787,AC00051,191.93,7/5/22 12:00 AM,Debit,Memphis,D000188,91.204.200.167,M069,ATM,18,Student,285,1,1081.79,0,2.1,Legitimate,-191.93
307,TX002788,AC00079,19.97,11/23/22 12:00 AM,Credit,Kansas City,D000168,115.241.186.164,M009,Online,48,Engineer,129,1,8551.6,0,23.6,Legitimate,19.97
366,TX002789,AC00058,191.97,10/20/22 12:00 AM,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,0,31.9,Legitimate,-191.97
456,TX002790,AC00314,496.17,9/11/24 12:00 AM,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,0,25.0,Legitimate,-496.17
909,TX002791,AC00208,453.27,5/22/20 12:00 AM,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,56,Retired,134,1,3801.82,0,22.9,Legitimate,-453.27
183,TX002792,AC00315,81.77,6/30/20 12:00 AM,Debit,Fresno,D000280,5.50.152.168,M096,ATM,77,Retired,266,1,1441.86,0,4.7,Legitimate,-81.77
362,TX002793,AC00477,205.13,8/27/21 12:00 AM,Debit,Houston,D000359,147.94.242.35,M005,ATM,61,Retired,269,1,4658.89,0,4.3,Legitimate,-205.13
34,TX002794,AC00301,24.36,12/2/22 12:00 AM,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01,0,24.6,Legitimate,24.36
955,TX002795,AC00271,54.2,1/11/24 12:00 AM,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,0,21.2,Legitimate,-54.2
870,TX002796,AC00365,291.3,12/11/22 12:00 AM,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,0,37.4,Legitimate,-291.3
679,TX002797,AC00054,101.59,8/25/22 12:00 AM,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,31,Doctor,26,1,6043.25,0,37.8,Legitimate,-101.59
386,TX002798,AC00005,419.86,8/17/25 12:00 AM,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,8557.32,0,21.5,Legitimate,-419.86
653,TX002799,AC00097,186.18,12/18/20 12:00 AM,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,22,Student,159,1,636.42,0,19.4,Legitimate,-186.18
424,TX002800,AC00317,544.77,6/7/23 12:00 AM,Credit,Austin,D000671,53.218.177.171,M048,Branch,19,Student,158,1,1131.26,0,19.6,Legitimate,544.77
7,TX002801,AC00219,14.22,4/3/23 12:00 AM,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,24,Student,20,1,954.83,0,38.6,Legitimate,-14.22
546,TX002802,AC00419,463.03,11/3/22 12:00 AM,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,0,27.2,Legitimate,-463.03
59,TX002803,AC00065,406.06,11/5/24 12:00 AM,Debit,El Paso,D000589,48.89.167.189,M057,Online,26,Engineer,49,1,2617.23,0,34.6,Legitimate,-406.06
927,TX002804,AC00145,100.75,8/8/21 12:00 AM,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,0,23.9,Legitimate,100.75
222,TX002805,AC00267,212.27,9/21/25 12:00 AM,Debit,Sacramento,D000042,100.198.165.4,M098,ATM,59,Retired,140,1,3019.04,0,22.1,Legitimate,-212.27
432,TX002806,AC00173,764.85,12/27/21 12:00 AM,Debit,Phoenix,D000141,210.228.226.64,M081,ATM,18,Student,277,1,1008.76,0,3.2,Legitimate,-764.85
739,TX002807,AC00004,270.41,4/9/23 12:00 AM,Debit,Fresno,D000626,211.45.75.44,M011,Branch,51,Retired,173,1,2202.21,0,17.5,Legitimate,-270.41
523,TX002808,AC00488,761.27,2/15/23 12:00 AM,Credit,Houston,D000115,24.181.236.233,M095,Online,39,Engineer,107,1,8842.47,0,26.6,Legitimate,761.27
548,TX002809,AC00036,792.54,2/5/25 12:00 AM,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,0,24.4,Legitimate,-792.54
551,TX002810,AC00225,166.83,8/20/22 12:00 AM,Debit,Detroit,D000367,16.51.235.240,M090,ATM,27,Student,32,1,1712.65,0,37.0,Legitimate,-166.83
941,TX002811,AC00116,288.05,9/15/21 12:00 AM,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,53,Retired,84,1,5126.65,0,29.8,Legitimate,-288.05
454,TX002812,AC00090,806.82,2/17/20 12:00 AM,Credit,Louisville,D000579,174.61.77.54,M071,Branch,60,Doctor,86,1,11538.97,0,29.5,Legitimate,806.82
316,TX002813,AC00360,145.98,3/8/22 12:00 AM,Debit,Indianapolis,D000502,147.119.62.178,M025,Online,52,Engineer,180,1,9567.94,0,16.6,Legitimate,-145.98
26,TX002814,AC00396,1423.02,12/16/24 12:00 AM,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,0,18.6,Legitimate,-1423.02
526,TX002815,AC00038,300.96,1/22/20 12:00 AM,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,0,18.9,Legitimate,-300.96
939,TX002816,AC00401,95.98,5/18/25 12:00 AM,Debit,Albuquerque,D000097,215.97.143.157,M091,Branch,79,Retired,119,1,4656.94,0,25.0,Legitimate,-95.98
692,TX002817,AC00227,29.31,4/4/23 12:00 AM,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,1,81.2,Suspected Fraud,-29.31
444,TX002818,AC00107,139.42,11/3/20 12:00 AM,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,46,Engineer,176,1,9379.72,0,17.1,Legitimate,139.42
966,TX002819,AC00176,780.59,10/24/21 12:00 AM,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,0,30.3,Legitimate,-780.59
772,TX002820,AC00483,639.55,4/29/23 12:00 AM,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,0,30.3,Legitimate,-639.55
923,TX002821,AC00188,195.43,11/22/21 12:00 AM,Debit,Mesa,D000218,199.59.68.207,M028,Online,40,Doctor,173,1,11666.18,0,17.5,Legitimate,-195.43
90,TX002822,AC00141,143.31,8/25/20 12:00 AM,Debit,Omaha,D000389,4.105.134.118,M021,ATM,25,Student,57,1,958.7,0,33.5,Legitimate,-143.31
658,TX002823,AC00460,179.08,12/30/23 12:00 AM,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,24,Student,58,1,801.01,0,33.4,Legitimate,-179.08
321,TX002824,AC00030,541.6,1/13/24 12:00 AM,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,0,32.3,Legitimate,541.6
895,TX002825,AC00499,49.44,9/17/20 12:00 AM,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,0,21.2,Legitimate,-49.44
635,TX002826,AC00370,876.41,9/8/21 12:00 AM,Credit,Atlanta,D000142,19.111.192.175,M044,Branch,79,Retired,36,1,4040.32,0,36.4,Legitimate,876.41
451,TX002827,AC00449,339.04,6/18/21 12:00 AM,Credit,El Paso,D000547,23.255.214.209,M026,Branch,27,Student,89,1,1400.04,0,29.1,Legitimate,339.04
8,TX002828,AC00087,386.0,12/16/23 12:00 AM,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,0,7.6,Legitimate,-386.0
816,TX002829,AC00157,96.36,5/19/24 12:00 AM,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,0,34.9,Legitimate,-96.36
407,TX002830,AC00107,324.62,5/12/24 12:00 AM,Debit,San Diego,D000054,215.97.143.157,M050,Online,29,Engineer,50,1,2091.78,0,34.5,Legitimate,-324.62
334,TX002831,AC00260,102.9,8/19/25 12:00 AM,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,0,33.8,Legitimate,102.9
571,TX002832,AC00496,352.01,8/11/24 12:00 AM,Debit,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,339.16,0,28.8,Legitimate,-352.01
741,TX002833,AC00305,13.98,12/3/21 12:00 AM,Debit,Dallas,D000447,101.90.40.193,M059,Branch,57,Retired,154,1,3908.65,0,20.1,Legitimate,-13.98
672,TX002834,AC00311,689.9,8/24/20 12:00 AM,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,68,Retired,159,1,6385.69,0,19.4,Legitimate,-689.9
114,TX002835,AC00470,865.02,9/9/23 12:00 AM,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,0,14.2,Legitimate,-865.02
670,TX002836,AC00136,700.0,6/30/25 12:00 AM,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67,0,37.1,Legitimate,-700.0
525,TX002837,AC00352,68.65,11/7/25 12:00 AM,Debit,Memphis,D000103,188.124.181.12,M094,Online,18,Student,66,1,1690.23,0,32.3,Legitimate,-68.65
664,TX002838,AC00043,652.15,5/19/21 12:00 AM,Debit,Omaha,D000567,86.83.61.143,M044,ATM,55,Retired,164,2,4539.99,0,33.8,Legitimate,-652.15
599,TX002839,AC00295,205.98,6/2/21 12:00 AM,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,28,Student,52,1,7835.4,0,34.2,Legitimate,-205.98
923,TX002840,AC00091,931.31,3/23/20 12:00 AM,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,0,20.3,Legitimate,-931.31
631,TX002841,AC00267,118.92,11/5/20 12:00 AM,Debit,Seattle,D000042,59.145.242.13,M002,Branch,49,Engineer,45,1,5764.72,0,35.2,Legitimate,-118.92
26,TX002842,AC00123,543.89,5/1/23 12:00 AM,Debit,Nashville,D000463,194.88.79.54,M032,Branch,59,Retired,180,1,6475.13,0,16.6,Legitimate,-543.89
389,TX002843,AC00285,63.39,4/13/23 12:00 AM,Credit,Columbus,D000039,120.170.93.69,M039,Online,18,Student,169,1,6568.59,0,18.1,Legitimate,63.39
748,TX002844,AC00202,239.83,3/24/22 12:00 AM,Debit,Nashville,D000111,193.108.17.115,M047,Branch,26,Student,16,1,8932.39,0,39.2,Legitimate,-239.83
807,TX002845,AC00285,237.54,11/10/21 12:00 AM,Debit,Miami,D000015,65.164.3.100,M017,ATM,26,Student,171,1,136.74,0,17.8,Legitimate,-237.54
